"","Elevation","WaterTemp","DO","BdLog","BodyCondition"
"CM030327.1:680970825",0.0899550519751569,0.0428329486869692,0.999554869500662,0.99998373797515,0.99998373797515
"CM030327.1:682562554",0.0448371468489779,0.156823682306934,0.467378695413845,0.99998373797515,0.980022298049579
"CM030327.1:684736073",0.0322955512681108,0.0641601081848522,0.920473646329496,0.99998373797515,0.995139446425722
"CM030327.1:689699462",0.396445142406959,0.0290449717562452,0.99998373797515,0.99998373797515,0.99998373797515
"CM030327.1:708227888",0.437571423910711,0.000725495413914632,0.398912885708012,0.99998373797515,0.99998373797515
"CM030327.1:709657695",0.0175774881743995,0.0334937122284646,0.813609602795118,0.99998373797515,0.99998373797515
"CM030327.1:711380811",0.598836578865592,0.838774643850804,0.0401556602260327,0.99998373797515,0.699024294106314
"CM030327.1:754257594",0.0452261600903069,0.419332735430921,0.99998373797515,0.216397788987938,0.99998373797515
"CM030327.1:770597917",0.321168525547525,0.0307357459355002,0.929927144567413,0.949342699628678,0.931617818684311
"CM030327.1:772800910",0.866519045607479,0.99998373797515,0.0165344292186207,0.394963813947574,0.99998373797515
"CM030327.1:778262694",0.816146677043797,0.0426713638404336,0.589448901791524,0.989905264606549,0.99998373797515
"CM030327.1:785925378",0.132538590679254,0.0321860217813121,0.992077307137915,0.979376318220688,0.986592807762456
"CM030327.1:801199807",0.00348191661407555,0.00157335057402933,0.985058317821189,0.981877118142793,0.958593721729944
"CM030327.1:808095569",0.99998373797515,0.868284733802073,0.0305953926037367,0.99998373797515,0.99998373797515
"CM030327.1:815301936",0.118858283711938,0.00124112690677363,0.00258149576607242,0.988880038383259,0.709820762837079
"CM030327.1:815301967",0.137912583519998,0.99998373797515,0.00207156113227012,0.99998373797515,0.638057563549164
"CM030327.1:836010993",0.0599727952108386,0.0409785927611339,0.978614617043887,0.99998373797515,0.99998373797515
"CM030327.1:837225102",0.0543936497045697,0.0324253476349374,0.99998373797515,0.844437995914491,0.886036969250485
"CM030327.1:840282708",0.767427956086417,0.0100217236556052,0.980971258593192,0.99998373797515,0.794857337118606
"CM030327.1:841936998",0.0125314434565218,0.988507880249534,0.430316177350084,0.99998373797515,0.88828002603958
"CM030328.1:11121525",0.482373556092598,0.00306230239832532,0.497998921080707,0.99998373797515,0.99998373797515
"CM030328.1:14476409",0.0166417698344447,0.0407274942738654,0.99998373797515,0.99723172597877,0.99998373797515
"CM030328.1:31122309",8.94635016765565e-06,3.01390335004058e-06,0.713912667238187,0.946899284497651,0.99998373797515
"CM030328.1:37319896",0.983267602929722,0.0118903059123777,0.994989395912187,0.78837750533193,0.836584524275156
"CM030328.1:57825760",0.0595014988214689,0.000326229754609366,0.208394648951866,0.969314729385487,0.936689157321614
"CM030328.1:57825855",0.53773499138916,0.0181762863500404,0.99998373797515,0.37916187272798,0.181929180084839
"CM030328.1:63134121",0.00700764385563266,0.00579188316173255,0.575513027297749,0.99998373797515,0.99998373797515
"CM030328.1:67995387",0.35347025658383,0.021453973647105,0.99998373797515,0.99998373797515,0.99998373797515
"CM030328.1:76585708",0.026149519566054,0.00188694698783907,0.99998373797515,0.99998373797515,0.99998373797515
"CM030328.1:76585709",0.590815078734471,0.0342518423347009,0.895469429735349,0.99998373797515,0.915149297733388
"CM030328.1:85219699",0.101052472039012,0.0201845028460876,0.924214724815794,0.99998373797515,0.99998373797515
"CM030328.1:90906430",0.766552609961627,0.044479848629408,0.582710414139067,0.99998373797515,0.99998373797515
"CM030328.1:114509691",0.0273384174449928,0.00121102524472106,0.99998373797515,0.99998373797515,0.99998373797515
"CM030328.1:129317358",4.38446746996649e-06,0.0027922106829349,0.998932818911573,0.99998373797515,0.99998373797515
"CM030328.1:134555120",0.680448709917452,0.99998373797515,0.0197986331895035,0.999533052565974,0.728168532932409
"CM030328.1:140871950",0.273254688131158,0.001139878075823,0.99998373797515,0.970655310682596,0.99998373797515
"CM030328.1:143237965",0.246635728586087,0.029865169610198,0.99998373797515,0.99998373797515,0.99998373797515
"CM030328.1:147587169",0.811838648945397,0.00122204574962261,0.14182608899804,0.936861689929162,0.964985400537478
"CM030328.1:150956345",0.0253755625898934,0.928958123509259,0.670269156730739,0.830584122358461,0.671912462175852
"CM030328.1:151055849",0.0221025799469453,0.0685444559890222,0.998538294140767,0.987080781465762,0.890355090725754
"CM030328.1:165450426",0.28343678499301,0.0277991657391563,0.807508032818701,0.99998373797515,0.872553691450621
"CM030328.1:167972918",0.171047656994537,0.993639362756721,0.0355915363380661,0.970711432564837,0.786503050138061
"CM030328.1:173327956",0.240194296553401,0.125136483156637,0.0484977912166437,0.99998373797515,0.970711432564837
"CM030328.1:178046903",0.0933668878260544,0.0447762891309307,0.99998373797515,0.824939841660444,0.99998373797515
"CM030328.1:202793865",0.955539423721235,0.99998373797515,0.99998373797515,0.0450432218776463,0.98781785993337
"CM030328.1:202794026",0.0123439008400455,0.0212190248114794,0.789610249822534,0.99998373797515,0.998932818911573
"CM030329.1:15828723",0.945853461839159,0.991397858637953,0.0158129288209363,0.99998373797515,0.973726809156203
"CM030329.1:16703667",0.672323387799285,0.99998373797515,0.0288929682526001,0.922218601869272,0.99998373797515
"CM030329.1:23769006",0.0232503896207372,0.00497211695494619,0.99998373797515,0.662465719734895,0.960974972585593
"CM030329.1:29097337",0.482577410880112,0.0338188431994706,0.226164134592595,0.99998373797515,0.598096390089824
"CM030329.1:49415529",0.0023326085145625,0.000345272463295455,0.68075464071853,0.917195618866321,0.733443627240105
"CM030329.1:63125850",0.0364020908974949,0.00504263909756672,0.99998373797515,0.99933795046484,0.219550983567439
"CM030329.1:64624409",0.0499863328282172,0.555456943410197,0.99998373797515,0.99998373797515,0.99998373797515
"CM030329.1:70646612",0.99998373797515,0.487211628722001,0.0443311411648393,0.708910866049962,0.913940060358055
"CM030329.1:71188154",0.0433762531785979,0.102054527523408,0.87006214789542,0.936575145140844,0.297239145687916
"CM030329.1:93779163",0.681674976063042,0.0155555154396131,0.532683995788328,0.99998373797515,0.99998373797515
"CM030329.1:103658780",0.99998373797515,0.967565566429369,0.999502044845299,0.0261082077224874,0.969179225211
"CM030329.1:103772722",0.148056788549726,0.0464580768631867,0.979844360132131,0.753821509575499,0.99998373797515
"CM030329.1:110473284",0.00345428640685429,0.233963633601411,0.99998373797515,0.99998373797515,0.99998373797515
"CM030329.1:119953296",0.586512582236526,0.0466016390003356,0.78277921918473,0.99998373797515,0.99998373797515
"CM030329.1:135380201",0.131702122282816,0.0178885795838961,0.999396891424731,0.999208779913787,0.99998373797515
"CM030329.1:140551657",0.540124326129183,0.99998373797515,0.0453755523947956,0.99998373797515,0.812285345149428
"CM030329.1:160052512",0.0141553850439259,0.329514187597564,0.964122839105911,0.933466991556101,0.997396600856157
"CM030329.1:162427036",2.39086248511522e-08,1.52533226182983e-09,0.99723172597877,0.99998373797515,0.987759709533171
"CM030329.1:174116398",0.0168619216218395,0.0118436787774501,0.999941815108647,0.979924627002166,0.951410241222795
"CM030329.1:174743171",0.816430433732174,0.0175081953875263,0.99998373797515,0.98713834645235,0.977962658203371
"CM030329.1:176504647",0.00808166225734795,0.00698285362096297,0.99998373797515,0.997273953787826,0.99998373797515
"CM030329.1:182229859",0.788738679716384,0.0409785927611339,0.544767976903462,0.99998373797515,0.99998373797515
"CM030329.1:192117436",0.0154395511893792,0.813769806240859,0.00157335057402933,0.99998373797515,0.990681075358031
"CM030329.1:210947066",0.0996309694398909,0.0105821103297036,0.575513027297749,0.995741956960585,0.99998373797515
"CM030329.1:223155973",0.00692848848267795,0.000113630506815167,0.381486690775539,0.99998373797515,0.972859816587952
"CM030329.1:234488990",0.0324253476349374,0.261799849890108,0.138512186061174,0.934879814755678,0.99998373797515
"CM030329.1:234564683",0.204005271805338,0.00276236933725639,0.99998373797515,0.662975180805215,0.856706913819342
"CM030329.1:237931512",0.0566642729497535,0.0453069082716736,0.99998373797515,0.978745813977053,0.99998373797515
"CM030329.1:239616919",0.0139391069859239,0.175290759276792,0.914976740718101,0.912235293887514,0.415544052695357
"CM030329.1:244850041",0.0126990852754754,0.0267080710876521,0.5743339110164,0.99998373797515,0.611281953435658
"CM030329.1:259521277",5.66952679497105e-05,1.62212614373124e-05,0.787833517778768,0.44249414865253,0.964012197733864
"CM030329.1:265114599",0.0552105962174797,0.00453907775606194,0.99998373797515,0.99998373797515,0.994388889144288
"CM030329.1:269126192",0.0268388732974211,0.0141553850439259,0.997263764706763,0.998942831494045,0.965329470292608
"CM030329.1:274934391",0.0605636952784201,0.0430651957964398,0.952035562520624,0.93005407487899,0.99998373797515
"CM030329.1:283020484",0.00013451604844574,0.000356503306383453,0.996005507806822,0.658199199084729,0.932858097652081
"CM030329.1:325958586",1.57751437625852e-05,2.68701386230077e-06,0.99592584289243,0.99998373797515,0.101302359879431
"CM030329.1:330980469",0.0175199776548684,0.0352381472920966,0.891700505841328,0.99998373797515,0.437504335896757
"CM030329.1:330989184",0.0396380325675679,0.686051298211071,0.549933250356164,0.99998373797515,0.99998373797515
"CM030329.1:338468026",0.000256185605315575,0.0047856071476642,0.311688329598157,0.886076646256363,0.99998373797515
"CM030329.1:339024180",0.010911205889701,0.653851273551692,0.99998373797515,0.946961750773577,0.64224552399874
"CM030329.1:339476374",0.0242929579609645,0.0782160861052318,0.895314201687435,0.77508364523949,0.342546453274738
"CM030329.1:341137212",0.000232158941467126,5.37806231891986e-05,0.99998373797515,0.99998373797515,0.99998373797515
"CM030329.1:357033445",0.125136483156637,0.0239163956978785,0.99998373797515,0.99998373797515,0.99998373797515
"CM030329.1:374707986",0.058762805925707,0.0387831137861944,0.996356782996498,0.893362114524399,0.99998373797515
"CM030329.1:376141090",0.0255954855856915,0.0217914346133858,0.99998373797515,0.99998373797515,0.976172419598789
"CM030329.1:377441330",0.0359571351115129,0.618257139439329,0.987678606128257,0.929863077434609,0.99998373797515
"CM030329.1:377495989",0.414442894461337,0.0200502359711663,0.987759709533171,0.99998373797515,0.99998373797515
"CM030329.1:384819544",0.00161502802981102,0.0106266336149771,0.801854992175228,0.99998373797515,0.99998373797515
"CM030329.1:386026697",0.0650006607763407,0.996239584061076,0.000149123358778037,0.985820814523171,0.99998373797515
"CM030329.1:403226274",0.0312314206925426,0.759658516658485,0.0955114835674,0.964077140882595,0.99998373797515
"CM030329.1:412271032",0.0228637641683868,0.0224156639550615,0.9831700454487,0.99998373797515,0.99998373797515
"CM030329.1:434763412",0.242549071264605,0.99998373797515,0.00100607949850949,0.891377312957854,0.99998373797515
"CM030329.1:434977746",0.0389636662314434,0.0267663818595266,0.893362114524399,0.99998373797515,0.839381953283696
"CM030329.1:436279932",0.0418595736265575,0.0430689676845236,0.99998373797515,0.99998373797515,0.99998373797515
"CM030329.1:436315537",0.0301780332738918,0.631199476091615,0.710808421072942,0.92373601862351,0.989905264606549
"CM030329.1:437181565",0.4645994505199,0.99998373797515,0.0357293077192407,0.99998373797515,0.878481842147182
"CM030329.1:437859413",0.33736399495405,0.994989395912187,0.0262440295097351,0.99998373797515,0.872739391148798
"CM030329.1:444809414",0.0288905458485569,0.983240019354807,0.000123074519249918,0.99998373797515,0.959158053516529
"CM030329.1:449059879",0.0200502359711663,0.00289873752801237,0.997564338806039,0.99998373797515,0.946160595641854
"CM030329.1:454732776",0.857425195984407,0.0178304792232423,0.615349185290666,0.661970782135903,0.90375988401714
"CM030329.1:467041246",0.466114647209862,0.99998373797515,0.0336805432241464,0.99998373797515,0.926305234146055
"CM030329.1:467234675",0.69485415787128,0.99998373797515,0.0172813540638882,0.99998373797515,0.986184903749214
"CM030329.1:467234773",0.010024701734991,0.0500404016867796,0.870846299609282,0.963617903410423,0.534905664137348
"CM030329.1:471217465",0.0340035838677214,0.0535296878812564,0.931681990182071,0.99998373797515,0.998558714909415
"CM030330.1:4968143",0.0270643836034222,0.112808511047269,0.920360337674462,0.990029373143021,0.633473356694079
"CM030330.1:18738823",0.496237323021187,0.0078772215609349,0.549512169670939,0.98400648988327,0.99998373797515
"CM030330.1:30769404",0.0146523987644486,0.148126653502423,0.99998373797515,0.947119478946031,0.958272643292169
"CM030330.1:34765035",0.0174255956994394,0.00921581093193255,0.927550601535022,0.888873481344899,0.923621902191618
"CM030330.1:35264196",0.0230245021629888,0.0494757030732713,0.943592436815701,0.931341859920213,0.956107371009736
"CM030330.1:39640783",0.0394133452363379,0.0162200293658576,0.480674413296844,0.834209667574553,0.995921894990721
"CM030330.1:58090663",0.871836127446338,0.00790214741309374,0.99998373797515,0.999893122707066,0.891345226596831
"CM030330.1:59347117",0.283944768750569,0.951889388957123,0.031839529443203,0.99998373797515,0.943130604819776
"CM030330.1:63776983",0.0153810981035655,0.938393480845615,0.000923793065807701,0.997514709267722,0.99998373797515
"CM030330.1:69762781",0.00246003785685653,0.00918522533700619,0.439456282081949,0.99998373797515,0.99998373797515
"CM030330.1:70585492",0.353903427032409,0.997396600856157,0.0476521619558672,0.99998373797515,0.997571985099831
"CM030330.1:77287371",0.536699492907215,0.0269042640284509,0.536392787667904,0.99998373797515,0.99998373797515
"CM030330.1:84767682",0.00157335057402933,0.417466629087119,0.996356782996498,0.99998373797515,0.99998373797515
"CM030330.1:140643704",0.99998373797515,0.99998373797515,0.999827622135775,0.0293216357378754,0.99998373797515
"CM030330.1:150621662",0.0145050592106855,0.00692848848267795,0.99998373797515,0.99998373797515,0.99998373797515
"CM030331.1:860763",0.125069150686395,0.99998373797515,0.0236581202202608,0.150585111273695,0.99998373797515
"CM030331.1:21610715",0.00730146333662306,0.00225387652948141,0.964838869311404,0.99998373797515,0.639337887486888
"CM030331.1:30705757",0.349987909055728,0.0239163956978785,0.99998373797515,0.99998373797515,0.99998373797515
"CM030331.1:30777410",0.433489093713298,0.00535154942319428,0.99998373797515,0.963617903410423,0.99998373797515
"CM030331.1:30897507",0.00161502802981102,0.000256812502573966,0.99998373797515,0.977230584637992,0.981951173068307
"CM030331.1:96726533",0.029865169610198,0.00245164686329637,0.796290898551502,0.826905145657131,0.99933795046484
"CM030331.1:133260574",0.0515694451656554,0.0321740163169677,0.99998373797515,0.99998373797515,0.99998373797515
"CM030331.1:144472103",0.0110262515382747,0.00421068638176513,0.876721591878723,0.931047950805165,0.99998373797515
"CM030331.1:147748495",0.108559357186553,0.0465165541454245,0.99998373797515,0.989894762406882,0.252453209523004
